"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"120","RT @Jhoaning: ""We thank the Lord for creating the one and the only Miriam Defensor-Santiago"" #RIPMiriam #MiriamDefensorSantiago #MiriamShal‚Ä¶",FALSE,0,NA,2016-10-02 06:09:33,FALSE,NA,"782462505868075008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Avery_Riliane00",1,TRUE,FALSE,NA,NA
"121","""We thank the Lord for creating the one and the only Miriam Defensor-Santiago"" #RIPMiriam #MiriamDefensorSantiago #MiriamShallReturn",FALSE,1,NA,2016-10-02 06:08:55,FALSE,NA,"782462348237742080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jhoaning",1,FALSE,FALSE,NA,NA
"122","Our youth is yours, MDS. #MiriamDefensorSantiago",FALSE,0,NA,2016-10-02 06:07:03,FALSE,NA,"782461878563778560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pinkywinkywinks",0,FALSE,FALSE,NA,NA
"123","Themesong for MDS's passing: Circle of Life

:'(
#MiriamDefensorSantiago",FALSE,0,NA,2016-10-02 05:29:08,FALSE,NA,"782452333271592960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRHThrone",0,FALSE,FALSE,NA,NA
"124","This has got to be the most badass thing in my closet. Remembering #miriamdefensorsantiago #miriamsays #teammanila https://t.co/4q3qkZrSxT",FALSE,2,NA,2016-10-02 05:17:55,FALSE,NA,"782449510790246401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haceherrero",0,FALSE,FALSE,NA,NA
"125","Suggest read @philippinestar today my column on the late great Senator #miriamdefensorsantiago &amp;‚Ä¶ https://t.co/uCbGD7n1lq",FALSE,0,NA,2016-10-02 05:09:07,FALSE,NA,"782447298211086336",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","WilsonLeeFlores",0,FALSE,FALSE,NA,NA
"126","#RodrigoDuterte Pays Respects To #MiriamDefensorSantiago https://t.co/GShHErGGgl",FALSE,0,NA,2016-10-02 04:36:10,FALSE,NA,"782439004142657536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thePinoyScoop",0,FALSE,FALSE,NA,NA
"127","Wisdom from Madam. Ì†ΩÌ±äÌ†ºÌøª 

#miriamdefensorsantiago https://t.co/anAVDNS8BN",FALSE,0,NA,2016-10-02 04:05:19,FALSE,NA,"782431241798754304",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PepOnAir979",0,FALSE,FALSE,NA,NA
"128","Notes to Miriam Ì†ΩÌ∏≠Ì†ΩÌ≥ùÌ†ΩÌ≥ÉÌ†ΩÌ≥ãÌ†ΩÌ¥ñÌ†ΩÌπè #RIPMiriam #MiriamDefensorSantiago #MDS https://t.co/IBcg79qMP7",FALSE,1,NA,2016-10-02 03:51:14,FALSE,NA,"782427699289526273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alj_greg",0,FALSE,FALSE,NA,NA
"129","#miriamdefensorsantiago the iron lady of asia during meet and greet supporters in UP Bahay ng‚Ä¶ https://t.co/LQZzxwyZGD",FALSE,0,NA,2016-10-02 03:09:39,FALSE,NA,"782417231842013184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","richardreyesph",0,FALSE,FALSE,NA,NA
"130","Farewell MDS Ì†ΩÌ±ã
.
.
.
.
.
.
.
.
.
#MDS #RIPMDS #miriamdefensorsantiago #stupidisforever #vscofeed‚Ä¶ https://t.co/SC8nPlmouU",FALSE,0,NA,2016-10-02 02:41:30,FALSE,NA,"782410147217805312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ellimacralip",0,FALSE,FALSE,NA,NA
"131","See you again MDS.
.
.
.
.
.
.
.
.
.
.
#MDS #RIPMDS #miriamdefensorsantiago #stupidisforever‚Ä¶ https://t.co/u1XaTWYr64",FALSE,0,NA,2016-10-02 02:41:16,FALSE,NA,"782410090930278401",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ellimacralip",0,FALSE,FALSE,NA,NA
"132","#MiriamDefensorSantiago #MiriamShallReturn https://t.co/gGF6qaL5qa",FALSE,0,NA,2016-10-02 01:43:01,FALSE,NA,"782395431133163522",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","s_mileyy",0,FALSE,FALSE,NA,NA
"133","#MiriamDefensorSantiago https://t.co/g5AgAYoLav",FALSE,0,NA,2016-10-02 01:39:28,FALSE,NA,"782394535364079616",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","s_mileyy",0,FALSE,FALSE,NA,NA
"134","#RIPMiriam #MDS #IronLady #MiriamDefensorSantiago https://t.co/MwkpxX9hei",FALSE,0,NA,2016-10-02 01:21:58,FALSE,NA,"782390131844079616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamredsalgado",0,FALSE,FALSE,NA,NA
"135","#MDS #MiriamDefensorSantiago https://t.co/CH1gh64TnI",FALSE,0,NA,2016-10-01 22:57:33,FALSE,NA,"782353790800269313",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","StretchYourPeso",0,FALSE,FALSE,NA,NA
"136","#MDS #MiriamDefensorSantiago https://t.co/BbpbkdjGWx",FALSE,0,NA,2016-10-01 22:52:31,FALSE,NA,"782352522245582849",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","StretchYourPeso",0,FALSE,FALSE,NA,NA
