"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"9539","Two Women Say Donald Trump Touched Them Inappropriately https://t.co/GsnS7W26jE Hows this spoofer still running for office?!@realDonaldTrump",FALSE,0,NA,2016-10-12 23:50:43,FALSE,NA,"786353433905430528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SteveOReganLFC",0,FALSE,FALSE,NA,NA
"9540","#coppednews Former beauty queen: Trump walked in while we were naked https://t.co/nqUoAZ1QCv",FALSE,0,NA,2016-10-12 23:50:43,FALSE,NA,"786353433897041920",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","CoppedNews",0,FALSE,FALSE,NA,NA
"9541","RT @MikeOwensArt: Two Women Say #DonaldTrump Touched Them Inappropriately https://t.co/DAKlWT41eP https://t.co/USauEldEc7",FALSE,0,NA,2016-10-12 23:50:42,FALSE,NA,"786353433188065280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maryinlq",5,TRUE,FALSE,NA,NA
"9542","RT @grantstern: Here's a complete copy of the verified complaint against Donald #Trump alleging rape

https://t.co/5dza4kW5oA",FALSE,0,NA,2016-10-12 23:50:42,FALSE,NA,"786353432638656513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StageYaneu",33,TRUE,FALSE,NA,NA
"9543","RT @KellyannePolls: More apt headline: Conway challenges @CNN to cover issues Americans tell CNN pollsters are impt to them. https://t.co/Q…",FALSE,0,NA,2016-10-12 23:50:42,FALSE,NA,"786353432634462208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CPaige74",1648,TRUE,FALSE,NA,NA
"9544","RT @MattNegrin: ""Did you read that disgusting story about Donald Trump that came out Wednesday night?""

""Which one?""",FALSE,0,NA,2016-10-12 23:50:42,FALSE,NA,"786353432391065601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","traciemom",251,TRUE,FALSE,NA,NA
"9545","RT @EWErickson: If you haven't been groped by Donald Trump, please raise your hand. Thinking that might be a shorter list.",FALSE,0,NA,2016-10-12 23:50:42,FALSE,NA,"786353431569051648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnamikaMadad",206,TRUE,FALSE,NA,NA
"9546","RT @JackPosobiec: Blacks for Trump is trending because Donald Trump is poised to win 20% black vote, double the highest-ever for a Republic…",FALSE,0,NA,2016-10-12 23:50:42,FALSE,NA,"786353430327689220",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CliffJump101",1169,TRUE,FALSE,NA,NA
"9547","RT @WashTimes: #Media shy mogul? #DonaldTrump goes three months with no formal #press conferences https://t.co/EXg2y2zHdR #Election2016 htt…",FALSE,0,NA,2016-10-12 23:50:42,FALSE,NA,"786353429920751618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tcarlysle",3,TRUE,FALSE,NA,NA
"9548","RT @MichaelLaRosaDC: Trump tells NYT Reporter:  “You are a disgusting human being”  https://t.co/BoQ2P2WLiL",FALSE,0,NA,2016-10-12 23:50:42,FALSE,NA,"786353429580886016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","holmes_62",37,TRUE,FALSE,NA,NA
"9549","RT @CBSNews: JUST IN: Footage from 1992 shows Donald Trump greeting a young girl, saying he will date her in 10 years https://t.co/YRs4ihZg…",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353428708548608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Klutar",4241,TRUE,FALSE,NA,NA
"9550","Two Women Say Donald Trump Touched Them Inappropriately https://t.co/Tw9kpjjkwx
The Hits keep on coming #Trumptapes",FALSE,1,NA,2016-10-12 23:50:41,FALSE,NA,"786353428431646720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","garigipatirs",0,FALSE,FALSE,NA,NA
"9551","RT @femscriptintros: Friendly reminder that Donald Trump is physically, practically, and existentially hostile toward women and please don'…",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353427899150341",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OleFermelOeil",210,TRUE,FALSE,NA,NA
"9552","Two Women Say Donald Trump Touched Them Inappropriately - New York Times: New York TimesTwo Women Say Donald ... https://t.co/LyxntmLNGr",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353427890659329",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","KarinaOlivierC",0,FALSE,FALSE,NA,NA
"9553","RT @kylegriffin1: The list grows: Miss Washington 2013 says Donald Trump groped her —@KING5Seattle https://t.co/K8Yscj9K4u",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353427005734912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevinkgartland",415,TRUE,FALSE,NA,NA
"9554","RT @nytpolitics: Donald Trump’s long record of degrading women https://t.co/wlLAPzrXLO",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353427005583360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charlescollier",29,TRUE,FALSE,NA,NA
"9555","RT @CNNPolitics: Valerie Jarrett says President Obama's criticism of Donald Trump's lewd comments ""speaks for everyone"" https://t.co/dgRnsS…",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353426854768640",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AskMjj",85,TRUE,FALSE,NA,NA
"9556","RT @michaelkeyes: ""This election is not about Donald J. Trump's past, it's about America's future."" — Dr. Robert Jeffress https://t.co/Jpwg…",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353426791796736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cathy_groce",1082,TRUE,FALSE,NA,NA
"9557","This is what living with absolutely zero principles looks like. https://t.co/YpF1uOFfi1",FALSE,5,NA,2016-10-12 23:50:41,FALSE,NA,"786353426653327360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","velvetmelvis",1,FALSE,FALSE,NA,NA
"9558","Donald Trump Protester Speaks Out: “I Was Paid $3,500 To Protest Trump’s Rally” https://t.co/nBVKSFSCz7 via @ABC News",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353426586333185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RavenousReality",0,FALSE,FALSE,NA,NA
"9559","RT @RealMuckmaker: Wounded, delusional Donald Trump tells rally audience Hillary invaded his space at the debate https://t.co/DYUAku3IKn",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353426401669121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NOLAbug38",52,TRUE,FALSE,NA,NA
"9560","RT @CBSNews: JUST IN: Footage from 1992 shows Donald Trump greeting a young girl, saying he will date her in 10 years https://t.co/YRs4ihZg…",FALSE,0,NA,2016-10-12 23:50:41,FALSE,NA,"786353425399230464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Slimmmaay",4241,TRUE,FALSE,NA,NA
"9561","RT @carolynryan: ""He was like an octopus"" - woman who said Trump sexually assaulted her on an airplane  https://t.co/SrLRPUhxwB",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353425025867776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariaTCarranza",65,TRUE,FALSE,NA,NA
"9562","RT @CNNPolitics: Here's a #CNNRealityCheck for Trump's new ad on ""corruption"" https://t.co/MscydklwLY https://t.co/XrPeTTIk5G",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353424606621696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickcamejo",29,TRUE,FALSE,NA,NA
"9563","RT @jameswest2010: .@nytimes: Trump used @TrumpModels as calling card after a forced/unwanted kiss. He makes millions from this biz: https:…",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353424522633216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ldyforce6",89,TRUE,FALSE,NA,NA
"9564","RT @mviser: A 46-year-old Donald Trump looked at a group of 10 year olds and said he’d be dating one of them within 10 years. https://t.co/…",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353424166117376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaroleBarklie1",2133,TRUE,FALSE,NA,NA
"9565","RT BBCBreaking: Two women tell New York Times Donald Trump touched them inappropriately, but Trump campaign calls … https://t.co/CaTmPORxxn",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353424094945280",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","mark_wilson26",0,FALSE,FALSE,NA,NA
"9566","RT @justinjm1: BREAKING: Miss Washington 2013 says Donald Trump groped her https://t.co/wdlLAbsiHt via @king5seattle",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353423889342464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lkgrube",871,TRUE,FALSE,NA,NA
"9567","RT @CBSNews: White woman holds ""Blacks for Trump"" sign at campaign rally https://t.co/Q4TTw07OFS https://t.co/XpLq9t3b3a",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353423427866624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MacMcCannTX",505,TRUE,FALSE,NA,NA
"9568","Trump's response to the female reporter asking about this was to call her a ""disgusting human being.""
https://t.co/5OJcJi31GG",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353423381831680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joelpro3",0,FALSE,FALSE,NA,NA
"9569","RT @People4Bernie: A third woman story in the past hour of @realDonaldTrump behaving inappropriately towards women. #NeverTrump  https://t.…",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353423008399361",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BroMark13",75,TRUE,FALSE,NA,NA
"9570","RT @prrosado: Whoa........ // Two Women Say Donald Trump Touched Them Inappropriately https://t.co/JvB1ltD9yb",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353422098321412",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marellano9661",2,TRUE,FALSE,NA,NA
"9571","all hands and no brain: #DonaldTrump RT 
Two Women Say Donald Trump Touched Them Inappropriately https://t.co/ZoFYb35EpC",FALSE,1,NA,2016-10-12 23:50:40,FALSE,NA,"786353421901139969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","askboomer1949",1,FALSE,FALSE,NA,NA
"9572","RT @MichaelDelauzon: .#LGBTQ #Gay #Lesbian #NRA 
Put A Stop To It! Vote For Donald Trump. https://t.co/UGS3NGxbaR",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353421871935488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mythac01",92,TRUE,FALSE,NA,NA
